Cable_A_Name,Cable_A_Dia_mm,Cable_A_Material,Cable_B_Name,Cable_B_Dia_mm,Cable_B_Material,Part_Number,NZ_Alpha_Short_Code,Chart_Source
BORON,6.8,Aluminum,WASP,13.2,Aluminum,600448-0,,Blue
BORON,6.8,Aluminum,19 / 101 CU / 37 / .072 CU (95.3MM2),12.8,Copper,600403-0,,Blue
BORON,6.8,Aluminum,19 / 101 CU / 37 / .072 CU (95.3MM2),12.8,Copper,600448-0,,Blue
BORON,6.8,Aluminum,19 / 101 CU / 37 / .072 CU (95.3MM2),12.8,Copper,600411-0,B1-T,Blue
BORON,6.8,Aluminum,AMPACT LUG (CU),12.7,Copper,600403-0,,Blue
BORON,6.8,Aluminum,AMPACT LUG (CU),12.7,Copper,600411-0,B1-T,Blue
BORON,6.8,Aluminum,AMPACT LUG (CU),12.7,Copper,600448-0,,Blue
BORON,6.8,Aluminum,95MM2 CU (19 / 2.52),12.6,Copper,600403-0,,Blue
BORON,6.8,Aluminum,95MM2 CU (19 / 2.52),12.6,Copper,600411-0,B1-T,Blue
BORON,6.8,Aluminum,95MM2 CU (19 / 2.52),12.6,Copper,600448-0,,Blue
BORON,6.8,Aluminum,PIGEON,12.5,Aluminum,600403-0,,Blue
BORON,6.8,Aluminum,PIGEON,12.5,Aluminum,600448-0,,Blue
BORON,6.8,Aluminum,PIGEON,12.5,Aluminum,600411-0,B1-T,Blue
BORON,6.8,Aluminum,RACCOON,12.3,Aluminum,600403-0,,Blue
BORON,6.8,Aluminum,RACCOON,12.3,Aluminum,600448-0,,Blue
BORON,6.8,Aluminum,RACCOON,12.3,Aluminum,600411-0,B1-T,Blue
BORON,6.8,Aluminum,PETREL,11.71,Aluminum,600403-0,,Blue
BORON,6.8,Aluminum,PETREL,11.71,Aluminum,600448-0,,Blue
BORON,6.8,Aluminum,GRASSHOPPER,11.7,Aluminum,600403-0,,Blue
BORON,6.8,Aluminum,GRASSHOPPER,11.7,Aluminum,600448-0,,Blue
BORON,6.8,Aluminum,HELIUM / GARNET,11.3,Aluminum,600403-0,,Blue
BORON,6.8,Aluminum,HELIUM / GARNET,11.3,Aluminum,600448-0,,Blue
BORON,6.8,Aluminum,7 / 144 ALI,11.0,Aluminum,600403-0,,Blue
BORON,6.8,Aluminum,7 / 144 ALI,11.0,Aluminum,600448-0,,Blue
BORON,6.8,Aluminum,MINK / RANGO,10.98,Aluminum,600403-0,,Blue
BORON,6.8,Aluminum,MINK / RANGO,10.98,Aluminum,600448-0,,Blue
BORON,6.8,Aluminum,70MM2 CU (19 / 2.14),10.7,Copper,600403-0,,Blue
BORON,6.8,Aluminum,19 / 083 CU (65.1MM2),10.5,Copper,600403-0,,Blue
BORON,6.8,Aluminum,HAKE,10.41,Aluminum,600403-0,,Blue
BORON,6.8,Aluminum,FLY / SNIPE,10.2,Aluminum,600403-0,,Blue
BORON,6.8,Aluminum,RAVEN,10.11,Aluminum,602283-0,W1-N,White
BORON,6.8,Aluminum,RAVEN,10.11,Aluminum,600403-0,,Blue
BORON,6.8,Aluminum,RABBIT,10.0,Aluminum,602283-0,W1-N,White
BORON,6.8,Aluminum,RABBIT,10.0,Aluminum,600403-0,,Blue
BORON,6.8,Aluminum,19 / 072 CU,9.15,Copper,602283-1,W1-Q,White
BORON,6.8,Aluminum,19 / 072 CU,9.15,Copper,602283-0,W1-N,White
BORON,6.8,Aluminum,19 / 072 CU,9.15,Copper,600403-0,,Blue
BORON,6.8,Aluminum,FLUORINE,9.0,Aluminum,602283-1,W1-Q,White
BORON,6.8,Aluminum,FLUORINE,9.0,Aluminum,602283-0,W1-N,White
BORON,6.8,Aluminum,KUTU / FERRET,9.0,Aluminum,602283-1,W1-Q,White
BORON,6.8,Aluminum,KUTU / FERRET,9.0,Aluminum,602283-0,W1-N,White
BORON,6.8,Aluminum,LAMPREY,8.97,Aluminum,602283-1,W1-Q,White
BORON,6.8,Aluminum,LAMPREY,8.97,Aluminum,602283-0,W1-N,White
BORON,6.8,Aluminum,50MM2 CU (19 / 1.78),8.9,Copper,602283-1,W1-Q,White
BORON,6.8,Aluminum,50MM2 CU (19 / 1.78),8.9,Copper,602283-0,W1-N,White
BORON,6.8,Aluminum,LADYBIRD,8.4,Aluminum,602283-1,W1-Q,White
BORON,6.8,Aluminum,LADYBIRD,8.4,Aluminum,602283-0,W1-N,White
BORON,6.8,Aluminum,FOX,8.38,Aluminum,602283-1,W1-Q,White
BORON,6.8,Aluminum,FOX,8.38,Aluminum,602283-0,W1-N,White
BORON,6.8,Aluminum,19 / 064 CU (38.7MM2),8.13,Copper,602283-1,W1-Q,White
BORON,6.8,Aluminum,19 / 064 CU (38.7MM2),8.13,Copper,602283-0,W1-N,White
BORON,6.8,Aluminum,SPARROW,8.13,Aluminum,602283-1,W1-Q,White
BORON,6.8,Aluminum,SPARROW,8.13,Aluminum,602283-0,W1-N,White
BORON,6.8,Aluminum,35MM2 CU (19 / 1.53),7.65,Copper,602283-1,W1-Q,White
BORON,6.8,Aluminum,CHLORINE,7.5,Aluminum,602283-1,W1-Q,White
BORON,6.8,Aluminum,GOPHER / POKO,7.08,Aluminum,602283-1,W1-Q,White
BORON,6.8,Aluminum,BORON,6.8,Aluminum,602283-1,W1-Q,White
BORON,6.8,Aluminum,FLOUNDER,6.7,Aluminum,602283-1,W1-Q,White
BORON,6.8,Aluminum,GNAT,6.62,Aluminum,602283-1,W1-Q,White
BORON,6.8,Aluminum,19.052 CU (25.5MM2),6.6,Copper,602283-1,W1-Q,White
BORON,6.8,Aluminum,25MM2 CU (7 / 2.14),6.42,Copper,602283-3,W1-S,White
BORON,6.8,Aluminum,25MM2 CU (7 / 2.14),6.42,Copper,602283-2,W1-P,White
BORON,6.8,Aluminum,25MM2 CU (7 / 2.14),6.42,Copper,602283-1,W1-Q,White
BORON,6.8,Aluminum,SWAN,6.35,Aluminum,602283-3,W1-S,White
BORON,6.8,Aluminum,SWAN,6.35,Aluminum,602283-2,W1-P,White
BORON,6.8,Aluminum,SWAN,6.35,Aluminum,602283-1,W1-Q,White
BORON,6.8,Aluminum,7 / 080 CU,6.33,Copper,602283-3,W1-S,White
BORON,6.8,Aluminum,7 / 080 CU,6.33,Copper,602283-2,W1-P,White
BORON,6.8,Aluminum,7 / 080 CU,6.33,Copper,602283-1,W1-Q,White
BORON,6.8,Aluminum,MAGPIE,6.33,Aluminum,602283-3,W1-S,White
BORON,6.8,Aluminum,MAGPIE,6.33,Aluminum,602283-2,W1-P,White
BORON,6.8,Aluminum,MAGPIE,6.33,Aluminum,602283-1,W1-Q,White
BORON,6.8,Aluminum,SQUIRREL / NAMU,6.33,Aluminum,602283-3,W1-S,White
BORON,6.8,Aluminum,SQUIRREL / NAMU,6.33,Aluminum,602283-2,W1-P,White
BORON,6.8,Aluminum,SQUIRREL / NAMU,6.33,Aluminum,602283-1,W1-Q,White
BORON,6.8,Aluminum,HERRING / THRUSH,5.66,Aluminum,602283-3,W1-S,White
BORON,6.8,Aluminum,HERRING / THRUSH,5.66,Aluminum,602283-2,W1-P,White
BORON,6.8,Aluminum,ARGON,5.3,Aluminum,602283-3,W1-S,White
BORON,6.8,Aluminum,ARGON,5.3,Aluminum,602283-2,W1-P,White
BORON,6.8,Aluminum,16MM2 CU (7 / 1.70),5.1,Copper,602283-3,W1-S,White
BORON,6.8,Aluminum,16MM2 CU (7 / 1.70),5.1,Copper,602283-2,W1-P,White
BORON,6.8,Aluminum,MULLET,4.9,Aluminum,602283-3,W1-S,White
BORON,6.8,Aluminum,7 / 064 CU (14.28MM2),4.88,Copper,602283-3,W1-S,White
BORON,6.8,Aluminum,37 / .072 CU (95.3MM2),,Copper,600403-0,,Blue
FLOUNDER,6.7,Aluminum,BUTTERFLY,23.2,Aluminum,2-602031-0,,Yellow
FLOUNDER,6.7,Aluminum,300MM2 CU (61 / 2.52),22.68,Copper,2-602031-8,,White
FLOUNDER,6.7,Aluminum,300MM2 CU (61 / 2.52),22.68,Copper,602031-8,,Yellow
FLOUNDER,6.7,Aluminum,300MM2 CU (61 / 2.52),22.68,Copper,2-602031-0,,Yellow
FLOUNDER,6.7,Aluminum,COCKROACH,21.1,Aluminum,2-602031-8,,White
FLOUNDER,6.7,Aluminum,COCKROACH,21.1,Aluminum,602031-8,,Yellow
FLOUNDER,6.7,Aluminum,240MM2 CU (61 / 2.25),20.25,Copper,2-602031-8,,White
FLOUNDER,6.7,Aluminum,240MM2 CU (61 / 2.25),20.25,Copper,602031-8,,Yellow
FLOUNDER,6.7,Aluminum,SPIDER,20.0,Aluminum,2-602031-8,,White
FLOUNDER,6.7,Aluminum,SPIDER,20.0,Aluminum,602031-8,,Yellow
FLOUNDER,6.7,Aluminum,CHAFER,19.9,Aluminum,2-602031-8,,White
FLOUNDER,6.7,Aluminum,CHAFER,19.9,Aluminum,602031-8,,Yellow
FLOUNDER,6.7,Aluminum,IBIS,19.89,Aluminum,2-602031-8,,White
FLOUNDER,6.7,Aluminum,IBIS,19.89,Aluminum,602031-8,,Yellow
FLOUNDER,6.7,Aluminum,JAGUAR / MATA,19.3,Aluminum,2-602031-8,,White
FLOUNDER,6.7,Aluminum,JAGUAR / MATA,19.3,Aluminum,602031-8,,Yellow
FLOUNDER,6.7,Aluminum,NEON,18.8,Aluminum,2-602031-8,,White
FLOUNDER,6.7,Aluminum,NEON,18.8,Aluminum,602000-0,,Yellow
FLOUNDER,6.7,Aluminum,NEON,18.8,Aluminum,602031-8,,Yellow
FLOUNDER,6.7,Aluminum,37 / .103 CU (195.1MM2 / 37 / 2.62),18.3,Copper,602000-0,,White
FLOUNDER,6.7,Aluminum,WOLF,18.13,Aluminum,602000-0,,Yellow
FLOUNDER,6.7,Aluminum,CATERPILLAR,17.7,Aluminum,602000-0,,Yellow
FLOUNDER,6.7,Aluminum,185MM2 ALI,17.64,Aluminum,602000-0,,Yellow
FLOUNDER,6.7,Aluminum,185MM2 CU (37 / 2.52),17.64,Copper,602000-0,,White
FLOUNDER,6.7,Aluminum,DINGO / WETA,16.75,Aluminum,602380-2,B5-17,Blue
FLOUNDER,6.7,Aluminum,KRYPTON,16.3,Aluminum,602380-2,B5-17,Blue
FLOUNDER,6.7,Aluminum,HORNET,16.25,Aluminum,602380-2,B5-17,Blue
FLOUNDER,6.7,Aluminum,CRICKET,16.1,Aluminum,602380-2,B5-17,Blue
FLOUNDER,6.7,Aluminum,WAXWING,15.94,Aluminum,602380-2,B5-17,Blue
FLOUNDER,6.7,Aluminum,150MM2 CU (37 / 2.25),15.75,Copper,602380-2,B5-17,White
FLOUNDER,6.7,Aluminum,37 / .083 CU (126.7MM2),14.8,Copper,602046-3,,Blue
FLOUNDER,6.7,Aluminum,BEE,14.71,Aluminum,602046-3,,Blue
FLOUNDER,6.7,Aluminum,19 / 116 CU,14.7,Copper,602046-3,,Blue
FLOUNDER,6.7,Aluminum,IODINE,14.3,Aluminum,600411-0,B1-T,Blue
FLOUNDER,6.7,Aluminum,IODINE,14.3,Aluminum,600448-0,,Blue
FLOUNDER,6.7,Aluminum,IODINE,14.3,Aluminum,600458-0,B1-K,Blue
FLOUNDER,6.7,Aluminum,120MM2 CU (37 / 2.03),14.21,Copper,600411-0,B1-T,Blue
FLOUNDER,6.7,Aluminum,120MM2 CU (37 / 2.03),14.21,Copper,600458-0,B1-K,Blue
FLOUNDER,6.7,Aluminum,120MM2 CU (37 / 2.03),14.21,Copper,600448-0,,Blue
FLOUNDER,6.7,Aluminum,HARE,14.17,Aluminum,600448-0,,Blue
FLOUNDER,6.7,Aluminum,HARE,14.17,Aluminum,600458-0,B1-K,Blue
FLOUNDER,6.7,Aluminum,HARE,14.17,Aluminum,600411-0,B1-T,Blue
FLOUNDER,6.7,Aluminum,HARE,14.17,Aluminum,600411-0,B1-T,Blue
FLOUNDER,6.7,Aluminum,DOG / WEKE,14.16,Aluminum,600411-0,B1-T,Blue
FLOUNDER,6.7,Aluminum,DOG / WEKE,14.16,Aluminum,600448-0,,Blue
FLOUNDER,6.7,Aluminum,DOG / WEKE,14.16,Aluminum,600458-0,B1-K,Blue
FLOUNDER,6.7,Aluminum,HYDROGEN,13.5,Aluminum,600403-0,,Blue
FLOUNDER,6.7,Aluminum,HYDROGEN,13.5,Aluminum,600448-0,,Blue
FLOUNDER,6.7,Aluminum,HYDROGEN,13.5,Aluminum,600411-0,B1-T,Blue
FLOUNDER,6.7,Aluminum,BEETLE,13.33,Aluminum,600403-0,,Blue
FLOUNDER,6.7,Aluminum,BEETLE,13.33,Aluminum,600448-0,,Blue
FLOUNDER,6.7,Aluminum,BEETLE,13.33,Aluminum,600411-0,B1-T,Blue
FLOUNDER,6.7,Aluminum,WASP,13.2,Aluminum,600403-0,,Blue
FLOUNDER,6.7,Aluminum,WASP,13.2,Aluminum,600448-0,,Blue
FLOUNDER,6.7,Aluminum,WASP,13.2,Aluminum,600411-0,B1-T,Blue
FLOUNDER,6.7,Aluminum,19 / 101 CU / 37 / .072 CU (95.3MM2),12.8,Copper,600403-0,,Blue
FLOUNDER,6.7,Aluminum,19 / 101 CU / 37 / .072 CU (95.3MM2),12.8,Copper,600411-0,B1-T,Blue
FLOUNDER,6.7,Aluminum,19 / 101 CU / 37 / .072 CU (95.3MM2),12.8,Copper,600448-0,,Blue
FLOUNDER,6.7,Aluminum,AMPACT LUG (CU),12.7,Copper,600403-0,,Blue
FLOUNDER,6.7,Aluminum,AMPACT LUG (CU),12.7,Copper,600448-0,,Blue
FLOUNDER,6.7,Aluminum,AMPACT LUG (CU),12.7,Copper,600411-0,B1-T,Blue
FLOUNDER,6.7,Aluminum,95MM2 CU (19 / 2.52),12.6,Copper,600403-0,,Blue
FLOUNDER,6.7,Aluminum,95MM2 CU (19 / 2.52),12.6,Copper,600411-0,B1-T,Blue
FLOUNDER,6.7,Aluminum,95MM2 CU (19 / 2.52),12.6,Copper,600448-0,,Blue
FLOUNDER,6.7,Aluminum,PIGEON,12.5,Aluminum,600403-0,,Blue
FLOUNDER,6.7,Aluminum,PIGEON,12.5,Aluminum,600448-0,,Blue
FLOUNDER,6.7,Aluminum,PIGEON,12.5,Aluminum,600411-0,B1-T,Blue
FLOUNDER,6.7,Aluminum,RACCOON,12.3,Aluminum,600403-0,,Blue
FLOUNDER,6.7,Aluminum,RACCOON,12.3,Aluminum,600448-0,,Blue
FLOUNDER,6.7,Aluminum,RACCOON,12.3,Aluminum,600411-0,B1-T,Blue
FLOUNDER,6.7,Aluminum,PETREL,11.71,Aluminum,600403-0,,Blue
FLOUNDER,6.7,Aluminum,PETREL,11.71,Aluminum,600448-0,,Blue
FLOUNDER,6.7,Aluminum,GRASSHOPPER,11.7,Aluminum,600403-0,,Blue
FLOUNDER,6.7,Aluminum,GRASSHOPPER,11.7,Aluminum,600448-0,,Blue
FLOUNDER,6.7,Aluminum,HELIUM / GARNET,11.3,Aluminum,600403-0,,Blue
FLOUNDER,6.7,Aluminum,HELIUM / GARNET,11.3,Aluminum,600448-0,,Blue
FLOUNDER,6.7,Aluminum,7 / 144 ALI,11.0,Aluminum,600403-0,,Blue
FLOUNDER,6.7,Aluminum,7 / 144 ALI,11.0,Aluminum,600448-0,,Blue
FLOUNDER,6.7,Aluminum,MINK / RANGO,10.98,Aluminum,600403-0,,Blue
FLOUNDER,6.7,Aluminum,MINK / RANGO,10.98,Aluminum,600448-0,,Blue
FLOUNDER,6.7,Aluminum,70MM2 CU (19 / 2.14),10.7,Copper,600403-0,,Blue
FLOUNDER,6.7,Aluminum,19 / 083 CU (65.1MM2),10.5,Copper,600403-0,,Blue
FLOUNDER,6.7,Aluminum,HAKE,10.41,Aluminum,600403-0,,Blue
FLOUNDER,6.7,Aluminum,FLY / SNIPE,10.2,Aluminum,600403-0,,Blue
FLOUNDER,6.7,Aluminum,RAVEN,10.11,Aluminum,602283-0,W1-N,White
FLOUNDER,6.7,Aluminum,RAVEN,10.11,Aluminum,600403-0,,Blue
FLOUNDER,6.7,Aluminum,RABBIT,10.0,Aluminum,602283-0,W1-N,White
FLOUNDER,6.7,Aluminum,RABBIT,10.0,Aluminum,600403-0,,Blue
FLOUNDER,6.7,Aluminum,19 / 072 CU,9.15,Copper,602283-1,W1-Q,White
FLOUNDER,6.7,Aluminum,19 / 072 CU,9.15,Copper,602283-0,W1-N,White
FLOUNDER,6.7,Aluminum,19 / 072 CU,9.15,Copper,600403-0,,Blue
FLOUNDER,6.7,Aluminum,FLUORINE,9.0,Aluminum,602283-1,W1-Q,White
FLOUNDER,6.7,Aluminum,FLUORINE,9.0,Aluminum,602283-0,W1-N,White
FLOUNDER,6.7,Aluminum,KUTU / FERRET,9.0,Aluminum,602283-1,W1-Q,White
FLOUNDER,6.7,Aluminum,KUTU / FERRET,9.0,Aluminum,602283-0,W1-N,White
FLOUNDER,6.7,Aluminum,LAMPREY,8.97,Aluminum,602283-1,W1-Q,White
FLOUNDER,6.7,Aluminum,LAMPREY,8.97,Aluminum,602283-0,W1-N,White
FLOUNDER,6.7,Aluminum,50MM2 CU (19 / 1.78),8.9,Copper,602283-1,W1-Q,White
FLOUNDER,6.7,Aluminum,50MM2 CU (19 / 1.78),8.9,Copper,602283-0,W1-N,White
FLOUNDER,6.7,Aluminum,LADYBIRD,8.4,Aluminum,602283-1,W1-Q,White
FLOUNDER,6.7,Aluminum,LADYBIRD,8.4,Aluminum,602283-0,W1-N,White
FLOUNDER,6.7,Aluminum,FOX,8.38,Aluminum,602283-1,W1-Q,White
FLOUNDER,6.7,Aluminum,FOX,8.38,Aluminum,602283-0,W1-N,White
FLOUNDER,6.7,Aluminum,19 / 064 CU (38.7MM2),8.13,Copper,602283-1,W1-Q,White
FLOUNDER,6.7,Aluminum,19 / 064 CU (38.7MM2),8.13,Copper,602283-0,W1-N,White
FLOUNDER,6.7,Aluminum,SPARROW,8.13,Aluminum,602283-1,W1-Q,White
FLOUNDER,6.7,Aluminum,SPARROW,8.13,Aluminum,602283-0,W1-N,White
FLOUNDER,6.7,Aluminum,35MM2 CU (19 / 1.53),7.65,Copper,602283-1,W1-Q,White
FLOUNDER,6.7,Aluminum,CHLORINE,7.5,Aluminum,602283-1,W1-Q,White
FLOUNDER,6.7,Aluminum,GOPHER / POKO,7.08,Aluminum,602283-1,W1-Q,White
FLOUNDER,6.7,Aluminum,BORON,6.8,Aluminum,602283-1,W1-Q,White
FLOUNDER,6.7,Aluminum,FLOUNDER,6.7,Aluminum,602283-1,W1-Q,White
FLOUNDER,6.7,Aluminum,GNAT,6.62,Aluminum,602283-1,W1-Q,White
FLOUNDER,6.7,Aluminum,19.052 CU (25.5MM2),6.6,Copper,602283-1,W1-Q,White
FLOUNDER,6.7,Aluminum,25MM2 CU (7 / 2.14),6.42,Copper,602283-3,W1-S,White
FLOUNDER,6.7,Aluminum,25MM2 CU (7 / 2.14),6.42,Copper,602283-2,W1-P,White
FLOUNDER,6.7,Aluminum,25MM2 CU (7 / 2.14),6.42,Copper,602283-1,W1-Q,White
FLOUNDER,6.7,Aluminum,SWAN,6.35,Aluminum,602283-3,W1-S,White
FLOUNDER,6.7,Aluminum,SWAN,6.35,Aluminum,602283-2,W1-P,White
FLOUNDER,6.7,Aluminum,7 / 080 CU,6.33,Copper,602283-3,W1-S,White
FLOUNDER,6.7,Aluminum,7 / 080 CU,6.33,Copper,602283-2,W1-P,White
FLOUNDER,6.7,Aluminum,MAGPIE,6.33,Aluminum,602283-3,W1-S,White
FLOUNDER,6.7,Aluminum,MAGPIE,6.33,Aluminum,602283-2,W1-P,White
FLOUNDER,6.7,Aluminum,SQUIRREL / NAMU,6.33,Aluminum,602283-3,W1-S,White
FLOUNDER,6.7,Aluminum,SQUIRREL / NAMU,6.33,Aluminum,602283-2,W1-P,White
FLOUNDER,6.7,Aluminum,HERRING / THRUSH,5.66,Aluminum,602283-3,W1-S,White
FLOUNDER,6.7,Aluminum,HERRING / THRUSH,5.66,Aluminum,602283-2,W1-P,White
FLOUNDER,6.7,Aluminum,ARGON,5.3,Aluminum,602283-3,W1-S,White
FLOUNDER,6.7,Aluminum,ARGON,5.3,Aluminum,602283-2,W1-P,White
FLOUNDER,6.7,Aluminum,16MM2 CU (7 / 1.70),5.1,Copper,602283-3,W1-S,White
FLOUNDER,6.7,Aluminum,16MM2 CU (7 / 1.70),5.1,Copper,602283-2,W1-P,White
FLOUNDER,6.7,Aluminum,MULLET,4.9,Aluminum,602283-3,W1-S,White
FLOUNDER,6.7,Aluminum,7 / 064 CU (14.28MM2),4.88,Copper,602283-3,W1-S,White
FLOUNDER,6.7,Aluminum,37 / .072 CU (95.3MM2),,Copper,600403-0,,Blue
GNAT,6.62,Aluminum,BUTTERFLY,23.2,Aluminum,2-602031-0,,Yellow
GNAT,6.62,Aluminum,300MM2 CU (61 / 2.52),22.68,Copper,2-602031-8,,White
GNAT,6.62,Aluminum,300MM2 CU (61 / 2.52),22.68,Copper,2-602031-0,,Yellow
GNAT,6.62,Aluminum,300MM2 CU (61 / 2.52),22.68,Copper,602031-8,,Yellow
GNAT,6.62,Aluminum,COCKROACH,21.1,Aluminum,2-602031-8,,White
GNAT,6.62,Aluminum,COCKROACH,21.1,Aluminum,602031-8,,Yellow
GNAT,6.62,Aluminum,240MM2 CU (61 / 2.25),20.25,Copper,2-602031-8,,White
GNAT,6.62,Aluminum,240MM2 CU (61 / 2.25),20.25,Copper,602031-8,,Yellow
GNAT,6.62,Aluminum,SPIDER,20.0,Aluminum,2-602031-8,,White
GNAT,6.62,Aluminum,SPIDER,20.0,Aluminum,602031-8,,Yellow
GNAT,6.62,Aluminum,CHAFER,19.9,Aluminum,2-602031-8,,White
GNAT,6.62,Aluminum,CHAFER,19.9,Aluminum,602031-8,,Yellow
GNAT,6.62,Aluminum,IBIS,19.89,Aluminum,2-602031-8,,White
GNAT,6.62,Aluminum,IBIS,19.89,Aluminum,602031-8,,Yellow
GNAT,6.62,Aluminum,JAGUAR / MATA,19.3,Aluminum,2-602031-8,,White
GNAT,6.62,Aluminum,JAGUAR / MATA,19.3,Aluminum,602031-8,,Yellow
GNAT,6.62,Aluminum,NEON,18.8,Aluminum,2-602031-8,,White
GNAT,6.62,Aluminum,NEON,18.8,Aluminum,602000-0,,Yellow
GNAT,6.62,Aluminum,NEON,18.8,Aluminum,602031-8,,Yellow
GNAT,6.62,Aluminum,37 / .103 CU (195.1MM2 / 37 / 2.62),18.3,Copper,602000-0,,White
GNAT,6.62,Aluminum,WOLF,18.13,Aluminum,602000-0,,Yellow
GNAT,6.62,Aluminum,CATERPILLAR,17.7,Aluminum,602000-0,,Yellow
GNAT,6.62,Aluminum,185MM2 ALI,17.64,Aluminum,602000-0,,Yellow
GNAT,6.62,Aluminum,185MM2 CU (37 / 2.52),17.64,Copper,602000-0,,White
GNAT,6.62,Aluminum,DINGO / WETA,16.75,Aluminum,602380-2,B5-17,Blue
GNAT,6.62,Aluminum,KRYPTON,16.3,Aluminum,602380-2,B5-17,Blue
GNAT,6.62,Aluminum,HORNET,16.25,Aluminum,602380-2,B5-17,Blue
GNAT,6.62,Aluminum,CRICKET,16.1,Aluminum,602380-2,B5-17,Blue
GNAT,6.62,Aluminum,WAXWING,15.94,Aluminum,602380-2,B5-17,Blue
GNAT,6.62,Aluminum,150MM2 CU (37 / 2.25),15.75,Copper,602380-2,B5-17,White
GNAT,6.62,Aluminum,37 / .083 CU (126.7MM2),14.8,Copper,602046-3,,Blue
GNAT,6.62,Aluminum,BEE,14.71,Aluminum,602046-3,,Blue
GNAT,6.62,Aluminum,19 / 116 CU,14.7,Copper,602046-3,,Blue
GNAT,6.62,Aluminum,IODINE,14.3,Aluminum,600411-0,B1-T,Blue
GNAT,6.62,Aluminum,IODINE,14.3,Aluminum,600448-0,,Blue
GNAT,6.62,Aluminum,IODINE,14.3,Aluminum,600458-0,B1-K,Blue
GNAT,6.62,Aluminum,120MM2 CU (37 / 2.03),14.21,Copper,600411-0,B1-T,Blue
GNAT,6.62,Aluminum,120MM2 CU (37 / 2.03),14.21,Copper,600448-0,,Blue
GNAT,6.62,Aluminum,120MM2 CU (37 / 2.03),14.21,Copper,600458-0,B1-K,Blue
GNAT,6.62,Aluminum,HARE,14.17,Aluminum,600411-0,B1-T,Blue
GNAT,6.62,Aluminum,HARE,14.17,Aluminum,600448-0,,Blue
GNAT,6.62,Aluminum,HARE,14.17,Aluminum,600458-0,B1-K,Blue
GNAT,6.62,Aluminum,HARE,14.17,Aluminum,600411-0,B1-T,Blue
GNAT,6.62,Aluminum,DOG / WEKE,14.16,Aluminum,600411-0,B1-T,Blue
GNAT,6.62,Aluminum,DOG / WEKE,14.16,Aluminum,600448-0,,Blue
GNAT,6.62,Aluminum,DOG / WEKE,14.16,Aluminum,600458-0,B1-K,Blue
GNAT,6.62,Aluminum,HYDROGEN,13.5,Aluminum,600403-0,,Blue
GNAT,6.62,Aluminum,HYDROGEN,13.5,Aluminum,600448-0,,Blue
GNAT,6.62,Aluminum,HYDROGEN,13.5,Aluminum,600411-0,B1-T,Blue
GNAT,6.62,Aluminum,BEETLE,13.33,Aluminum,600403-0,,Blue
GNAT,6.62,Aluminum,BEETLE,13.33,Aluminum,600448-0,,Blue
GNAT,6.62,Aluminum,BEETLE,13.33,Aluminum,600411-0,B1-T,Blue
GNAT,6.62,Aluminum,WASP,13.2,Aluminum,600403-0,,Blue
GNAT,6.62,Aluminum,WASP,13.2,Aluminum,600448-0,,Blue
GNAT,6.62,Aluminum,WASP,13.2,Aluminum,600411-0,B1-T,Blue
GNAT,6.62,Aluminum,19 / 101 CU / 37 / .072 CU (95.3MM2),12.8,Copper,600403-0,,Blue
GNAT,6.62,Aluminum,19 / 101 CU / 37 / .072 CU (95.3MM2),12.8,Copper,600411-0,B1-T,Blue
GNAT,6.62,Aluminum,19 / 101 CU / 37 / .072 CU (95.3MM2),12.8,Copper,600448-0,,Blue
GNAT,6.62,Aluminum,AMPACT LUG (CU),12.7,Copper,600403-0,,Blue
GNAT,6.62,Aluminum,AMPACT LUG (CU),12.7,Copper,600448-0,,Blue
GNAT,6.62,Aluminum,AMPACT LUG (CU),12.7,Copper,600411-0,B1-T,Blue
GNAT,6.62,Aluminum,95MM2 CU (19 / 2.52),12.6,Copper,600403-0,,Blue
GNAT,6.62,Aluminum,95MM2 CU (19 / 2.52),12.6,Copper,600448-0,,Blue
GNAT,6.62,Aluminum,95MM2 CU (19 / 2.52),12.6,Copper,600411-0,B1-T,Blue
GNAT,6.62,Aluminum,PIGEON,12.5,Aluminum,600403-0,,Blue
GNAT,6.62,Aluminum,PIGEON,12.5,Aluminum,600448-0,,Blue
GNAT,6.62,Aluminum,PIGEON,12.5,Aluminum,600411-0,B1-T,Blue
GNAT,6.62,Aluminum,RACCOON,12.3,Aluminum,600403-0,,Blue
GNAT,6.62,Aluminum,RACCOON,12.3,Aluminum,600411-0,B1-T,Blue
GNAT,6.62,Aluminum,RACCOON,12.3,Aluminum,600448-0,,Blue
GNAT,6.62,Aluminum,PETREL,11.71,Aluminum,600403-0,,Blue
GNAT,6.62,Aluminum,PETREL,11.71,Aluminum,600448-0,,Blue
GNAT,6.62,Aluminum,GRASSHOPPER,11.7,Aluminum,600403-0,,Blue
GNAT,6.62,Aluminum,GRASSHOPPER,11.7,Aluminum,600448-0,,Blue
GNAT,6.62,Aluminum,HELIUM / GARNET,11.3,Aluminum,600403-0,,Blue
GNAT,6.62,Aluminum,HELIUM / GARNET,11.3,Aluminum,600448-0,,Blue
GNAT,6.62,Aluminum,7 / 144 ALI,11.0,Aluminum,600403-0,,Blue
GNAT,6.62,Aluminum,7 / 144 ALI,11.0,Aluminum,600448-0,,Blue
GNAT,6.62,Aluminum,MINK / RANGO,10.98,Aluminum,600403-0,,Blue
